filename,category,category_names
../data/images/keggle_data_animals/raw-img/horse/OIP-nfYkYwlHp2P2--Q6EByk9QHaFj.jpeg,6,horse
../data/images/keggle_data_animals/raw-img/spider/OIP-lUWYrLGWb7PXP7MHicijIQHaE0.jpeg,8,spider
../data/images/keggle_data_animals/raw-img/elephant/OIP-h2JXvCEavROKWkFJB-TQDQHaFj.jpeg,5,elephant
../data/images/keggle_data_animals/raw-img/horse/OIP-pbo4jZtroF1c2o3oYKKXzwHaF7.jpeg,6,horse
../data/images/keggle_data_animals/raw-img/cat/ea35b00d2df5043ed1584d05fb1d4e9fe777ead218ac104497f5c978a7eebdbb_640.jpg,1,cat
../data/images/keggle_data_animals/raw-img/squirrel/OIP-d3mt5_f21GjWudTbFgbhXwHaFJ.jpeg,9,squirrel
../data/images/keggle_data_animals/raw-img/chicken/OIP-7PQ7NzKqmhY1ZcZT3vjeTgHaFj.jpeg,2,chicken
../data/images/keggle_data_animals/raw-img/spider/OIP-aiIt1Bs_B4bSuEo7mXYmZwHaF9.jpeg,8,spider
../data/images/keggle_data_animals/raw-img/butterfly/eb3cb00e21f4013ed1584d05fb1d4e9fe777ead218ac104497f5c97faeebb5bb_640.png,0,butterfly
../data/images/keggle_data_animals/raw-img/cow/OIP-rfM2HwCM-pcl4uzori3L_AHaFR.jpeg,3,cow
../data/images/keggle_data_animals/raw-img/elephant/ea36b0082bf2083ed1584d05fb1d4e9fe777ead218ac104497f5c978a4efb4bb_640.jpg,5,elephant
../data/images/keggle_data_animals/raw-img/dog/OIP-7sfxDwou3-uVAXLTb-nITgHaFR.jpeg,4,dog
../data/images/keggle_data_animals/raw-img/cat/1459.jpeg,1,cat
../data/images/keggle_data_animals/raw-img/dog/OIP-RpyTLN9VWjDXLEeT0__GLAHaI_.jpeg,4,dog
../data/images/keggle_data_animals/raw-img/dog/OIP-LbH_d2FHBnLlpO3L0G-ogwHaFJ.jpeg,4,dog
../data/images/keggle_data_animals/raw-img/sheep/OIP-HNpRTR0JkiDsN7fgcFnHDwHaE8.jpeg,7,sheep
../data/images/keggle_data_animals/raw-img/spider/OIP-kTQZGtPGXnEienG9reskBAEfDZ.jpeg,8,spider
../data/images/keggle_data_animals/raw-img/chicken/OIP-USImzKVLQ3nw2xhhmri-2wHaFj.jpeg,2,chicken
../data/images/keggle_data_animals/raw-img/sheep/ea37b10720f3093ed1584d05fb1d4e9fe777ead218ac104497f5c978a6ebb3bf_640.jpg,7,sheep
../data/images/keggle_data_animals/raw-img/dog/OIP-elg4eDBbR6w61eGiwxjh0QHaE8.jpeg,4,dog
../data/images/keggle_data_animals/raw-img/chicken/OIP-53S5RGbPiznSz5GONZQE9QHaId.jpeg,2,chicken
../data/images/keggle_data_animals/raw-img/butterfly/OIP-_KpWu9kxE30jovKeO6yMlwHaGP.jpeg,0,butterfly
../data/images/keggle_data_animals/raw-img/cow/OIP-q46zS0r0nvLKwfzy6h2nVQHaE8.jpeg,3,cow
../data/images/keggle_data_animals/raw-img/cat/ea36b00f2ffd083ed1584d05fb1d4e9fe777ead218ac104497f5c978a7ebb0bb_640.jpg,1,cat
../data/images/keggle_data_animals/raw-img/spider/ea34b80a28f7043ed1584d05fb1d4e9fe777ead218ac104497f5c97ca5edb3bd_640.jpg,8,spider
../data/images/keggle_data_animals/raw-img/squirrel/OIP-K1yfq1HD7aznwoXo32e_kQHaE8.jpeg,9,squirrel
../data/images/keggle_data_animals/raw-img/cow/OIP-CyLnDCyy2Y6S9SeQUL5BMQAAAA.jpeg,3,cow
../data/images/keggle_data_animals/raw-img/dog/OIP--7xBAVJkrjDLNCknR2fuKgHaHa.jpeg,4,dog
../data/images/keggle_data_animals/raw-img/spider/OIP-tBDDdO5ZrqYczkUilkhIlgEsDh.jpeg,8,spider
../data/images/keggle_data_animals/raw-img/cow/OIP-mt5RIAsUMiOTy8vRpI56PwHaFj.jpeg,3,cow
../data/images/keggle_data_animals/raw-img/sheep/OIP-Zoc9SImk5dpVEq-yACfU4AHaE7.jpeg,7,sheep
../data/images/keggle_data_animals/raw-img/spider/OIP-v5pnvqdnX9KYUma3PhWijAEiEs.jpeg,8,spider
../data/images/keggle_data_animals/raw-img/horse/OIP-XURY0RL0WJJJX58Q3TlzAAHaE7.jpeg,6,horse
../data/images/keggle_data_animals/raw-img/squirrel/OIP-a_HMg7r6LMzoJp_A3he8WgHaE7.jpeg,9,squirrel
../data/images/keggle_data_animals/raw-img/chicken/OIP-Br4HqCpDQ0UVdSsvn9_hQAHaGx.jpeg,2,chicken
../data/images/keggle_data_animals/raw-img/spider/OIP-76lcBawg7fnvm3sGgyugvQHaFJ.jpeg,8,spider
../data/images/keggle_data_animals/raw-img/horse/OIP-Ee8fxcBDRquv4L3hzzkr0wHaHG.jpeg,6,horse
../data/images/keggle_data_animals/raw-img/spider/OIP-fbEKowkdVZn96f_VJZa6AgHaGg.jpeg,8,spider
../data/images/keggle_data_animals/raw-img/horse/OIP-Xfn6OcfGOUi-VTPy4_-B4wHaD2.jpeg,6,horse
../data/images/keggle_data_animals/raw-img/chicken/1184.jpeg,2,chicken
../data/images/keggle_data_animals/raw-img/dog/OIP-hoVcLk3CW1wez0oauXcAHQHaGL.jpeg,4,dog
../data/images/keggle_data_animals/raw-img/cow/OIP-SyAly6Jegw12dYcG1wXn-AHaFj.jpeg,3,cow
../data/images/keggle_data_animals/raw-img/sheep/OIP-Fd8AE4u7S8zALykKIo1awwHaFE.jpeg,7,sheep
../data/images/keggle_data_animals/raw-img/spider/OIP-eEGW4vQfQSTXdlF1nrZ97wHaGN.jpeg,8,spider
../data/images/keggle_data_animals/raw-img/butterfly/OIP-MPG7JqzIzRysH5J_cKu0lgHaE8.jpeg,0,butterfly
../data/images/keggle_data_animals/raw-img/cat/837.jpeg,1,cat
../data/images/keggle_data_animals/raw-img/cat/ea36b30e29fc033ed1584d05fb1d4e9fe777ead218ac104497f5c978a7e8b7bc_640.jpg,1,cat
../data/images/keggle_data_animals/raw-img/butterfly/OIP-yKcrgjIjzU_Cczz-GOuG0wHaHn.jpeg,0,butterfly
../data/images/keggle_data_animals/raw-img/cat/1060.jpeg,1,cat
../data/images/keggle_data_animals/raw-img/dog/OIP-SLnGq0VaR6RFe_qtE9dUZgHaE6.jpeg,4,dog
../data/images/keggle_data_animals/raw-img/spider/ea36b50928fc073ed1584d05fb1d4e9fe777ead218ac104497f5c97ca5edb3bd_640.jpg,8,spider
../data/images/keggle_data_animals/raw-img/cow/OIP-qKP99GUPYdDjJEpRIaIp_gHaKD.jpeg,3,cow
../data/images/keggle_data_animals/raw-img/squirrel/OIP-m5ByJApS8VDmDgrmRbJbfAHaFj.jpeg,9,squirrel
../data/images/keggle_data_animals/raw-img/cat/1254.jpeg,1,cat
../data/images/keggle_data_animals/raw-img/dog/OIP-pI2KhqvY6pSvgDrRsJY_yQHaJd.jpeg,4,dog
../data/images/keggle_data_animals/raw-img/spider/OIP-Vs7ezmrtdHa8wtuN8zwCVQHaE7.jpeg,8,spider
../data/images/keggle_data_animals/raw-img/cow/OIP-QKk-s8Z9if0RLVxwYp9l8AHaE8.jpeg,3,cow
../data/images/keggle_data_animals/raw-img/sheep/OIP-vQxkbSq7BJCeewrBC2BSCwHaFj.jpeg,7,sheep
../data/images/keggle_data_animals/raw-img/horse/OIP-3zgJfP0Z6zqR19E6XyvmBwHaKu.jpeg,6,horse
../data/images/keggle_data_animals/raw-img/chicken/33.jpeg,2,chicken
../data/images/keggle_data_animals/raw-img/horse/OIP-mmlluXOB6wYSXU8Bdf4SCAHaFw.jpeg,6,horse
../data/images/keggle_data_animals/raw-img/chicken/OIP-c5eYLuTiQHEVoYrBnFM-MwHaFl.jpeg,2,chicken
../data/images/keggle_data_animals/raw-img/horse/OIP-XTMluEJgMpfZTWv3f1vBcAHaF7.jpeg,6,horse
../data/images/keggle_data_animals/raw-img/spider/OIP-enQ1XXylQNdDRsvFW4Y-xgHaFL.jpeg,8,spider
../data/images/keggle_data_animals/raw-img/cow/OIP-f8YAJjnPtcZpvz_62DuAvQHaE8.jpeg,3,cow
../data/images/keggle_data_animals/raw-img/horse/OIP-kQ-da38l4tlwHUSpl0Qd6QHaFj.jpeg,6,horse
../data/images/keggle_data_animals/raw-img/chicken/OIP-cCzZYaKOXXytthGOkE-sUQHaG4.jpeg,2,chicken
../data/images/keggle_data_animals/raw-img/horse/OIP-gOkl8jRPprA3IOeny4dqLQAAAA.jpeg,6,horse
../data/images/keggle_data_animals/raw-img/dog/OIP-MMWmcncK2GhUPLcvSUDYHwHaFW.jpeg,4,dog
../data/images/keggle_data_animals/raw-img/dog/OIP-ZGX1oI93O0HvmEoGPcoZKAHaGh.jpeg,4,dog
../data/images/keggle_data_animals/raw-img/chicken/1092.jpeg,2,chicken
../data/images/keggle_data_animals/raw-img/chicken/OIP-a3C0qfFWCL_uk4hvXkYH8wHaKe.jpeg,2,chicken
../data/images/keggle_data_animals/raw-img/horse/OIP-62_svgeOyO_lVLT4cVdEUQHaE8.jpeg,6,horse
../data/images/keggle_data_animals/raw-img/horse/OIP-w5t--QghgCVBD3L9OeDJSwHaHa.jpeg,6,horse
../data/images/keggle_data_animals/raw-img/squirrel/OIP-I9WplUfx51_Zvmatxp9j1wHaFj.jpeg,9,squirrel
../data/images/keggle_data_animals/raw-img/dog/OIP-cQCmLMua8s0ykw8RjdB4rQHaGh.jpeg,4,dog
../data/images/keggle_data_animals/raw-img/chicken/OIP-2Xtx-sLEKhEmdmHjteE55QAAAA.jpeg,2,chicken
../data/images/keggle_data_animals/raw-img/spider/OIP-6lN5gbGEyw2oOKAQdUBE9QAAAA.jpeg,8,spider
../data/images/keggle_data_animals/raw-img/dog/OIP-cby4hci63ofuWLPmQfsMoQHaLE.jpeg,4,dog
../data/images/keggle_data_animals/raw-img/horse/OIP-ruBeubQW3i2ZYE0T5cq-mQHaLJ.jpeg,6,horse
../data/images/keggle_data_animals/raw-img/horse/OIP-MUFZIBBF8ofJbnvJG9viFAHaHf.jpeg,6,horse
../data/images/keggle_data_animals/raw-img/spider/OIP-WC73wrgMIQDch2neQS9U_gHaFI.jpeg,8,spider
../data/images/keggle_data_animals/raw-img/dog/OIP-N7f4oCLli4Tr-_VP8sIzcQHaFj.jpeg,4,dog
../data/images/keggle_data_animals/raw-img/dog/OIP-ddJrDPTiEwLhjK1QgScXQQHaFP.jpeg,4,dog
../data/images/keggle_data_animals/raw-img/butterfly/ea35b40f2ef6013ed1584d05fb1d4e9fe777ead218ac104497f5c97faeebb5bb_640.jpg,0,butterfly
../data/images/keggle_data_animals/raw-img/cat/sarah-dorweiler-128578-unsplash.jpg,1,cat
../data/images/keggle_data_animals/raw-img/elephant/OIP-cH1stOXVNq6ZlP-vpIBcxwHaE7.jpeg,5,elephant
../data/images/keggle_data_animals/raw-img/cat/1207.jpeg,1,cat
../data/images/keggle_data_animals/raw-img/butterfly/OIP-_JZC6bs6kM4u8xxgeGDDgwHaFu.jpeg,0,butterfly
../data/images/keggle_data_animals/raw-img/elephant/ea35b80c28fd073ed1584d05fb1d4e9fe777ead218ac104497f5c978a4efb4bb_640.jpg,5,elephant
../data/images/keggle_data_animals/raw-img/spider/OIP-2JOH8QXLeU3b2lAKeiRkFwEPEs.jpeg,8,spider
../data/images/keggle_data_animals/raw-img/spider/OIP-teWhVsKJopqU5CQMvnHPigHaJ3.jpeg,8,spider
../data/images/keggle_data_animals/raw-img/spider/OIP-iy82fouFdHaED8C84oZT8AHaDn.jpeg,8,spider
../data/images/keggle_data_animals/raw-img/dog/OIP-1mnMufvl5sMH5976RmOocgHaGS.jpeg,4,dog
../data/images/keggle_data_animals/raw-img/chicken/OIP-Bi-RlkRNa1fPaBV7s1hBowHaHY.jpeg,2,chicken
../data/images/keggle_data_animals/raw-img/spider/OIP-vYC4fCQzaHzFytB-eYr5iAHaFj.jpeg,8,spider
../data/images/keggle_data_animals/raw-img/cow/OIP-dBdIYiM4e4aW-dA_VAF9ygAAAA.jpeg,3,cow
../data/images/keggle_data_animals/raw-img/dog/OIP-BHXSG80l0UZv3vMiYKI0GAHaEK.jpeg,4,dog
../data/images/keggle_data_animals/raw-img/cat/186.jpeg,1,cat
../data/images/keggle_data_animals/raw-img/dog/OIP-yGTndEA_Gj-tv4UxZeAkFgHaFI.jpeg,4,dog
../data/images/keggle_data_animals/raw-img/horse/OIP-pici98PZLdeI2PFTV0o9wgHaEs.jpeg,6,horse
../data/images/keggle_data_animals/raw-img/elephant/OIP-SKm4ucxH0qC22lEvg8Gq_gHaEo.jpeg,5,elephant
../data/images/keggle_data_animals/raw-img/chicken/OIP-I8Tc8-HyHQcpV_ob8OuReQHaNP.jpeg,2,chicken
../data/images/keggle_data_animals/raw-img/cat/1350.jpeg,1,cat
../data/images/keggle_data_animals/raw-img/spider/OIP-ENAm0VDOw1rB7OuOWg6pHwHaE9.jpeg,8,spider
../data/images/keggle_data_animals/raw-img/dog/OIP-r_f-rQfNgGIL939MF7TawQHaE7.jpeg,4,dog
../data/images/keggle_data_animals/raw-img/cow/OIP-4K2mHh6KmAkLN7tNsFxj5AHaEe.jpeg,3,cow
../data/images/keggle_data_animals/raw-img/elephant/OIP-K0C8hKEY_8otgbiUva-krwHaJW.jpeg,5,elephant
../data/images/keggle_data_animals/raw-img/horse/OIP-Sh1owUxqY5KB0hboU5CwuQEsDh.jpeg,6,horse
../data/images/keggle_data_animals/raw-img/horse/OIP-UqAMb59MW9dG78cEaxpbsgHaIc.jpeg,6,horse
../data/images/keggle_data_animals/raw-img/cat/ea37b90a20f3083ed1584d05fb1d4e9fe777ead218ac104497f5c978a7ebb0bb_640.jpg,1,cat
../data/images/keggle_data_animals/raw-img/butterfly/OIP-Hf3jLnXaJWNCggj5RsPmkwHaFq.jpeg,0,butterfly
../data/images/keggle_data_animals/raw-img/chicken/OIP-EswgLblKZynoAW3d9b37FQHaFO.jpeg,2,chicken
../data/images/keggle_data_animals/raw-img/dog/OIP-Q9ofEC5Rm2tQ_VaQ2UC_YgHaJK.jpeg,4,dog
../data/images/keggle_data_animals/raw-img/spider/OIP-JDiVl5Vi5tF7AFxh2_7-TwHaE5.jpeg,8,spider
../data/images/keggle_data_animals/raw-img/dog/OIP-xtBuYZdAiTtFzImJUkc8rwHaE8.jpeg,4,dog
../data/images/keggle_data_animals/raw-img/sheep/OIP-FJILj5CMA_KejQW_x4UEqAHaFj.jpeg,7,sheep
../data/images/keggle_data_animals/raw-img/squirrel/OIP-BGnqQ7j53wCntjTP-ijcGgHaFj.jpeg,9,squirrel
../data/images/keggle_data_animals/raw-img/dog/OIP-LuqOD4c2u9Rd_tkcyiM7OwHaEE.jpeg,4,dog
../data/images/keggle_data_animals/raw-img/horse/OIP-AzPlLgHJ_BwOC2d5qR_eUQHaFi.jpeg,6,horse
../data/images/keggle_data_animals/raw-img/dog/OIP-mxIunTE0e1QeXjdsFgm3iwHaFj.jpeg,4,dog
../data/images/keggle_data_animals/raw-img/spider/OIP-Qhpuim9aXMAvr49T3un3IgHaFY.jpeg,8,spider
../data/images/keggle_data_animals/raw-img/butterfly/OIP-zVFfJKZOFNSyVGwkzFxK0QHaE2.jpeg,0,butterfly
../data/images/keggle_data_animals/raw-img/spider/OIP-YsOhyGPoVqgPNrbiHzP1nQHaE7.jpeg,8,spider
../data/images/keggle_data_animals/raw-img/cat/ea34b40621f7093ed1584d05fb1d4e9fe777ead218ac104497f5c978a7ebb0bb_640.jpg,1,cat
../data/images/keggle_data_animals/raw-img/sheep/e835b40e28f0053ed1584d05fb1d4e9fe777ead218ac104497f5c978a6eab2b0_640.jpg,7,sheep
../data/images/keggle_data_animals/raw-img/spider/OIP-grgSEk5WXm43o9Zj_XUmUwHaE9.jpeg,8,spider
../data/images/keggle_data_animals/raw-img/dog/OIP-71hHGnFsE08CZBQLDImxmAHaLJ.jpeg,4,dog
../data/images/keggle_data_animals/raw-img/dog/OIP-5RGuxf0vlCJFIa2oVWxOTQAAAA.jpeg,4,dog
../data/images/keggle_data_animals/raw-img/cat/450.jpeg,1,cat
../data/images/keggle_data_animals/raw-img/dog/OIP-l8uU5raxuYT43ViucJyfuAHaK-.jpeg,4,dog
../data/images/keggle_data_animals/raw-img/spider/OIP-gf5NQSZlfxJIbxdP6nAmiAHaE7.jpeg,8,spider
../data/images/keggle_data_animals/raw-img/cat/1034.jpeg,1,cat
../data/images/keggle_data_animals/raw-img/elephant/OIP-Fkfe_Xqb8PC7yErZQ56eyAAAAA.jpeg,5,elephant
../data/images/keggle_data_animals/raw-img/dog/OIP-CkN7T5A3TWwCA0k6QDJKggHaFp.jpeg,4,dog
../data/images/keggle_data_animals/raw-img/chicken/OIP-1j_jAvfvY9LAX-JXQXvVZQHaF3.jpeg,2,chicken
../data/images/keggle_data_animals/raw-img/sheep/OIP-vrnBWfJmf8hBn2Q0V79H2gHaE8.jpeg,7,sheep
../data/images/keggle_data_animals/raw-img/spider/OIP-9aXpHT9972yr42hPFSbLyQHaEK.jpeg,8,spider
../data/images/keggle_data_animals/raw-img/spider/OIP-InvJROnQ0gS5qLnHa-MO0AHaFj.jpeg,8,spider
../data/images/keggle_data_animals/raw-img/dog/OIP-rsJf4ajgLyqpwD7H-r_49gHaLZ.jpeg,4,dog
../data/images/keggle_data_animals/raw-img/dog/OIP-sfUlzrlH17y_BkoUFaycyQHaJ4.jpeg,4,dog
../data/images/keggle_data_animals/raw-img/spider/OIP-WWPTi27AZ62J3ZgS0OGBxwHaE6.jpeg,8,spider
../data/images/keggle_data_animals/raw-img/dog/OIP-X0rI4MBnS7L-Ou04MBa2KwHaHa.jpeg,4,dog
../data/images/keggle_data_animals/raw-img/squirrel/OIP-0nN4r60Gvwu6tKx-yEIUFAHaE7.jpeg,9,squirrel
../data/images/keggle_data_animals/raw-img/spider/OIP-hi6vmv3YyPYsw_An1eO6_gAAAA.jpeg,8,spider
../data/images/keggle_data_animals/raw-img/squirrel/OIP-_LTqtCctZiQNdcmxKsvp7QHaEm.jpeg,9,squirrel
../data/images/keggle_data_animals/raw-img/cat/597.jpeg,1,cat
../data/images/keggle_data_animals/raw-img/chicken/OIP-c2c9_8xO0YHzAhTFU7cugwHaE_.jpeg,2,chicken
../data/images/keggle_data_animals/raw-img/dog/OIP-j5fYLKf5UPYwNBMpwO1KRAHaHa.jpeg,4,dog
../data/images/keggle_data_animals/raw-img/spider/OIP--m4jnueJjrxYnNCSc1bsnwHaGI.jpeg,8,spider
../data/images/keggle_data_animals/raw-img/cat/ea36b60f2ef6023ed1584d05fb1d4e9fe777ead218ac104497f5c978a7eebdbb_640.jpg,1,cat
../data/images/keggle_data_animals/raw-img/spider/OIP-HRBLjeGTfXKUkCyeLTPkxAHaFj.jpeg,8,spider
../data/images/keggle_data_animals/raw-img/cat/1422.jpeg,1,cat
../data/images/keggle_data_animals/raw-img/squirrel/OIP-mamMUltnbIQC2su7HzL92AHaJ4.jpeg,9,squirrel
../data/images/keggle_data_animals/raw-img/dog/OIP-oC-R8aapwgjhxSjXHBw7tgHaHa.jpeg,4,dog
../data/images/keggle_data_animals/raw-img/chicken/230.jpeg,2,chicken
../data/images/keggle_data_animals/raw-img/squirrel/OIP-906teyQFcjAOGto59Erb0AHaIZ.jpeg,9,squirrel
../data/images/keggle_data_animals/raw-img/dog/OIP-QlXbiHipPL1UlrHCXIlf5QHaId.jpeg,4,dog
../data/images/keggle_data_animals/raw-img/butterfly/ea36b10c20fd073ed1584d05fb1d4e9fe777ead218ac104497f5c97faee8b1b8_640.jpg,0,butterfly
../data/images/keggle_data_animals/raw-img/dog/OIP-UWEKEjg0Rm3FdgwACGXJEAHaJ3.jpeg,4,dog
../data/images/keggle_data_animals/raw-img/dog/OIP-njXDPhcv9GO5O7HfgAlqHgHaF2.jpeg,4,dog
../data/images/keggle_data_animals/raw-img/elephant/OIP-K1xdHsOMKLLPQSRUXbhwRgHaFJ.jpeg,5,elephant
../data/images/keggle_data_animals/raw-img/cat/30.jpeg,1,cat
../data/images/keggle_data_animals/raw-img/squirrel/OIP-IlJspWP4A7wkHqX1JSenigHaE8.jpeg,9,squirrel
../data/images/keggle_data_animals/raw-img/spider/OIP-kSMfRZMHxjfBiIEGfGWogwHaLG.jpeg,8,spider
../data/images/keggle_data_animals/raw-img/elephant/OIP-bP0EO_jLKReKknJHeO3KNAHaFj.jpeg,5,elephant
../data/images/keggle_data_animals/raw-img/spider/OIP-YfIXAVtEmYzYFw4kgTTiaAHaE8.jpeg,8,spider
../data/images/keggle_data_animals/raw-img/chicken/1103.jpeg,2,chicken
../data/images/keggle_data_animals/raw-img/butterfly/OIP-5z8gBrhwuu7DVjTrhWPaHAHaHb.jpeg,0,butterfly
../data/images/keggle_data_animals/raw-img/squirrel/OIP-9snoGy2V2tpBrYjpRg3N_wHaE7.jpeg,9,squirrel
../data/images/keggle_data_animals/raw-img/elephant/eb34b20a2bf4063ed1584d05fb1d4e9fe777ead218ac104497f5c978a4efbcb0_640.jpg,5,elephant
../data/images/keggle_data_animals/raw-img/spider/OIP-DIuYBkRKDV994invsBXFMAHaE9.jpeg,8,spider
../data/images/keggle_data_animals/raw-img/cat/1571.jpeg,1,cat
../data/images/keggle_data_animals/raw-img/horse/OIP-ROI1tBErQas6h2pS84h-bQHaGv.jpeg,6,horse
../data/images/keggle_data_animals/raw-img/dog/OIP-MXbxf489TXlNXOlHfrX2pwHaE6.jpeg,4,dog
../data/images/keggle_data_animals/raw-img/horse/OIP-NHalG0PL4f_1o9j_Wmr2rAHaFk.jpeg,6,horse
../data/images/keggle_data_animals/raw-img/chicken/OIP-kSU58srbSSsJ32HV-iO8sAHaGl.jpeg,2,chicken
../data/images/keggle_data_animals/raw-img/spider/OIP-ktgol0gQ3RmEcMgXxW7W8AHaFj.jpeg,8,spider
../data/images/keggle_data_animals/raw-img/cat/1825.jpeg,1,cat
../data/images/keggle_data_animals/raw-img/dog/OIP-zBmXyznIoRfeYvEF-x0TBgHaLF.jpeg,4,dog
../data/images/keggle_data_animals/raw-img/cat/92.jpeg,1,cat
../data/images/keggle_data_animals/raw-img/squirrel/OIP-SIoL1nwQa7ceIsmDI_CevwHaEK.jpeg,9,squirrel
../data/images/keggle_data_animals/raw-img/dog/OIP-CrEPBiqduLPeZCynl49N-AHaJ4.jpeg,4,dog
../data/images/keggle_data_animals/raw-img/elephant/e032b10b2df21c22d2524518b7444f92e37fe5d404b0144390f8c07aa5ecb6_640.jpg,5,elephant
../data/images/keggle_data_animals/raw-img/spider/OIP-gF7lSoJ7XagLqplEcqdemgHaFj.jpeg,8,spider
../data/images/keggle_data_animals/raw-img/horse/OIP-Vosv2FwXxPyKAJEyKy_mvwHaF2.jpeg,6,horse
../data/images/keggle_data_animals/raw-img/cow/OIP-8DqMv2no8y3olPSSvjUiWAHaE6.jpeg,3,cow
../data/images/keggle_data_animals/raw-img/sheep/OIP-PgiYf0lG26teRTDSfNBp6gHaDN.jpeg,7,sheep
../data/images/keggle_data_animals/raw-img/spider/OIP-nbOWBR8UioTOnvceH6p7ZwHaGo.jpeg,8,spider
../data/images/keggle_data_animals/raw-img/butterfly/OIP-6vAWvz11xhDhND0t2wYjFAHaFj.jpeg,0,butterfly
../data/images/keggle_data_animals/raw-img/butterfly/ea36b40e28f7013ed1584d05fb1d4e9fe777ead218ac104497f5c97faee9bdba_640.jpg,0,butterfly
../data/images/keggle_data_animals/raw-img/chicken/OIP-UVDb_9R9ETkp7D0-SDf3GwHaF2.jpeg,2,chicken
../data/images/keggle_data_animals/raw-img/chicken/OIP-7VoezBBUR7WeX2Cx32T8UwHaHa.jpeg,2,chicken
../data/images/keggle_data_animals/raw-img/butterfly/ed3cb00e2ef21c22d2524518b7444f92e37fe5d404b0144390f8c770a3e5b7_640.jpg,0,butterfly
../data/images/keggle_data_animals/raw-img/spider/OIP-aBfp8CVySz2tltgbAnYB2gHaHa.jpeg,8,spider
../data/images/keggle_data_animals/raw-img/squirrel/OIP-vGhbTc2e427LOSeEHruFLgHaGH.jpeg,9,squirrel
../data/images/keggle_data_animals/raw-img/squirrel/OIP-HhjS6jdnKLwbXRNWisdQ0wHaGR.jpeg,9,squirrel
../data/images/keggle_data_animals/raw-img/dog/OIP-6h0EM_Txno31fXX7h_q4dQHaKU.jpeg,4,dog
../data/images/keggle_data_animals/raw-img/cow/OIP-XOxGkpdBZxNlcJC1e2UmsAHaFC.jpeg,3,cow
../data/images/keggle_data_animals/raw-img/dog/OIP-z_9YifLhPW0QANVPHjl0KQHaIA.jpeg,4,dog
../data/images/keggle_data_animals/raw-img/spider/OIP-XGGG7tPk3-S0ViKAbT1qvgHaE7.jpeg,8,spider
../data/images/keggle_data_animals/raw-img/butterfly/OIP-9Pc6vrl4U12BPhi_qmNNmgHaFo.jpeg,0,butterfly
../data/images/keggle_data_animals/raw-img/spider/e833b5092bf0013ed1584d05fb1d4e9fe777ead218ac104497f5c97ca5edb3bd_640.jpg,8,spider
../data/images/keggle_data_animals/raw-img/spider/OIP-Llw5Y1gG9sXmYJDA_jp-2AHaJQ.jpeg,8,spider
../data/images/keggle_data_animals/raw-img/horse/OIP-7QmXHF5fZ1dyG2gepES4qQHaLQ.jpeg,6,horse
../data/images/keggle_data_animals/raw-img/spider/OIP-hZe50jey0NwBQlni4HF59AHaMB.jpeg,8,spider
../data/images/keggle_data_animals/raw-img/spider/OIP-VPfbm-6jUnz8VGojTcjFIQHaFT.jpeg,8,spider
../data/images/keggle_data_animals/raw-img/dog/OIP-Z2FYDBGap4PO0kJCMxxxKQHaHF.jpeg,4,dog
../data/images/keggle_data_animals/raw-img/butterfly/OIP-auS_JDhDN-x4m93ziMPQVQHaE6.jpeg,0,butterfly
../data/images/keggle_data_animals/raw-img/spider/OIP-rc5pZ5CP3PFK0npOYq_iugHaOB.jpeg,8,spider
../data/images/keggle_data_animals/raw-img/sheep/ea37b60d2cf2063ed1584d05fb1d4e9fe777ead218ac104497f5c978a6e8b0b1_640.jpg,7,sheep
../data/images/keggle_data_animals/raw-img/dog/OIP-MkQkszPInF3bDH7PskgOeQHaGh.jpeg,4,dog
../data/images/keggle_data_animals/raw-img/dog/OIP-sdCfjse62svUrwKZNaceLgHaFW.jpeg,4,dog
../data/images/keggle_data_animals/raw-img/chicken/OIP-nL0tX4t-HnqdnwtRraajeQHaE7.jpeg,2,chicken
../data/images/keggle_data_animals/raw-img/chicken/OIP-f9QxPaobshccdQyRj8nv_gHaE9.jpeg,2,chicken
../data/images/keggle_data_animals/raw-img/butterfly/OIP-YychsYBQAfWPWw7BS7JI0wHaHg.jpeg,0,butterfly
../data/images/keggle_data_animals/raw-img/spider/OIP-8-F2J392BH24s4GZJ5qQLwHaFj.jpeg,8,spider
../data/images/keggle_data_animals/raw-img/spider/OIP-hr7OCFDPz2txhn9cvGeOmAHaFB.jpeg,8,spider
../data/images/keggle_data_animals/raw-img/dog/OIP-7CMsGs0YgimHW4clR8sLIAHaJ4.jpeg,4,dog
../data/images/keggle_data_animals/raw-img/sheep/OIP-JaMNvuKxwUV-smS2RgYRHwHaEK.jpeg,7,sheep
../data/images/keggle_data_animals/raw-img/horse/OIP-pk6WtKefq_tRP7TQbn9WAwHaJ4.jpeg,6,horse
../data/images/keggle_data_animals/raw-img/butterfly/eb32b9062ff4073ed1584d05fb1d4e9fe777ead218ac104497f5c97faee8b1b8_640.png,0,butterfly
../data/images/keggle_data_animals/raw-img/spider/OIP-UWsO4pGoG-sTCyAqjPnwdQHaGv.jpeg,8,spider
../data/images/keggle_data_animals/raw-img/chicken/OIP-q8OW9XohVCrBlLSceOS-egHaGf.jpeg,2,chicken
../data/images/keggle_data_animals/raw-img/elephant/ea37b10821f4053ed1584d05fb1d4e9fe777ead218ac104497f5c978a4efbcb0_640.jpg,5,elephant
